id,name,category,year,parts,img_link,set_link,raw_price,mean_price
42078-1,Mack Anthem,Technic,2018.0,2595.0,/sets/42078-1/1195.jpg/180x180p.jpg,/sets/42078-1/mack-anthem/,"['\n$213.18\n', '\n$247.35\n', '\n$213.18\n', '\n$247.35\n']",230.26
8417-1,Mag Wheel Master,Technic,1998.0,315.0,/sets/8417-1/7018.jpg/180x180p.jpg,/sets/8417-1/mag-wheel-master/,"['\n$149.95\n', '\n$149.95\n']",149.95
1039-1,Manual Control Set 1,Technic,1986.0,39.0,/sets/1039-1/11747.jpg/180x180p.jpg,/sets/1039-1/manual-control-set-1/,[],0.0
42144-1,Material Handler,Technic,2022.0,835.0,/sets/42144-1/104332.jpg/180x180p.jpg,/sets/42144-1/material-handler/,"['\n$149.59\n', '\n$170.99\n', '\n$149.99\n', '\n$75.78\n', '\n$95.82\n', '\n$149.59\n', '\n$170.99\n', '\n$149.99\n', '\n$75.78\n', '\n$95.82\n']",128.43
42141-1,McLaren Formula 1 Team 2022 (First Edition),Technic,2022.0,1432.0,/sets/42141-1/98512.jpg/180x180p.jpg,/sets/42141-1/mclaren-formula-1-team-2022-first-edition/,"['\n$199.67\n', '\n$199.99\n', '\n$139.24\n', '\n$299.95\n', '\n$199.67\n', '\n$199.99\n', '\n$139.24\n', '\n$299.95\n']",209.71
42141-2,McLaren Formula 1 Team 2022 (Second Edition),Technic,2022.0,1429.0,/sets/42141-2/100492.jpg/180x180p.jpg,/sets/42141-2/mclaren-formula-1-team-2022-second-edition/,"['\n$199.67\n', '\n$199.67\n']",199.67
8520-1,Millennium/Millennia,Technic > Throwbot Slizer,2000.0,137.0,/sets/8520-1/16900.jpg/180x180p.jpg,/sets/8520-1/millenniummillennia/,[],0.0
42049-1,Mine Loader,Technic,2016.0,476.0,/sets/42049-1/12572.jpg/180x180p.jpg,/sets/42049-1/mine-loader/,"['\n$51.69\n', '\n$51.69\n']",51.69
42004-1,Mini Backhoe Loader,Technic,2013.0,246.0,/sets/42004-1/7365.jpg/180x180p.jpg,/sets/42004-1/mini-backhoe-loader/,"['\n$53.55\n', '\n$53.55\n ']",53.55
8259-1,Mini Bulldozer,Technic,2009.0,165.0,/sets/8259-1/8317.jpg/180x180p.jpg,/sets/8259-1/mini-bulldozer/,[],0.0
8065-1,Mini Container Truck,Technic,2011.0,119.0,/sets/8065-1/7727.jpg/180x180p.jpg,/sets/8065-1/mini-container-truck/,"['\n$27.74\n', '\n$27.74\n']",27.74
8290-1,Mini Forklift,Technic,2008.0,88.0,/sets/8290-1/12882.jpg/180x180p.jpg,/sets/8290-1/mini-forklift/,[],0.0
8418-1,Mini Loader,Technic,2005.0,66.0,/sets/8418-1/76590.jpg/180x180p.jpg,/sets/8418-1/mini-loader/,[],0.0
8067-1,Mini Mobile Crane,Technic,2011.0,292.0,/sets/8067-1/48671.jpg/180x180p.jpg,/sets/8067-1/mini-mobile-crane/,[],0.0
42035-1,Mining Truck,Technic,2015.0,362.0,/sets/42035-1/7425.jpg/180x180p.jpg,/sets/42035-1/mining-truck/,[],0.0
42001-1,Mini Off-Roader,Technic,2013.0,100.0,/sets/42001-1/3818.jpg/180x180p.jpg,/sets/42001-1/mini-off-roader/,"['\n$39.99\n', '\n$39.99\n']",39.99
8045-1,Mini Telehandler,Technic,2010.0,117.0,/sets/8045-1/17120.jpg/180x180p.jpg,/sets/8045-1/mini-telehandler/,[],0.0
8281-1,Mini Tractor,Technic,2006.0,128.0,/sets/8281-1/12739.jpg/180x180p.jpg,/sets/8281-1/mini-tractor/,[],0.0
8450-1,Mission Experience Pack,Technic > Competition,2000.0,644.0,/sets/8450-1/56674.jpg/180x180p.jpg,/sets/8450-1/mission-experience-pack/,[],0.0
855-1,Mobile Crane,Technic > Expert Builder,1978.0,511.0,/sets/855-1/9872.jpg/180x180p.jpg,/sets/855-1/mobile-crane/,[],0.0
955-1,Mobile Crane,Technic > Expert Builder,1979.0,512.0,/sets/955-1/2073.jpg/180x180p.jpg,/sets/955-1/mobile-crane/,[],0.0
8421-1,Mobile Crane,Technic,2005.0,1885.0,/sets/8421-1/92707.jpg/180x180p.jpg,/sets/8421-1/mobile-crane/,"['\n$349.99\n', '\n$544.44\n', '\n$349.99\n', '\n$544.44\n']",447.22
42108-1,Mobile Crane,Technic,2020.0,1292.0,/sets/42108-1/17944.jpg/180x180p.jpg,/sets/42108-1/mobile-crane/,"['\n$199.00\n', '\n$159.99\n', '\n$123.91\n', '\n$199.00\n', '\n$159.99\n', '\n$123.91\n']",160.97
42009-1,Mobile Crane MK II,Technic,2013.0,2607.0,/sets/42009-1/44298.jpg/180x180p.jpg,/sets/42009-1/mobile-crane-mk-ii/,"['\n$500.00\n', '\n$500.00\n']",500.0
66712-1,Monster Jam Collection,Technic,2022.0,0.0,/sets/66712-1/104309.jpg/180x180p.jpg,/sets/66712-1/monster-jam-collection/,[],0.0
42135-1,Monster Jam El Toro Loco,Technic,2022.0,247.0,/sets/42135-1/95707.jpg/180x180p.jpg,/sets/42135-1/monster-jam-el-toro-loco/,"['\n$17.00\n', '\n$19.99\n', '\n$20.00\n', '\n$17.00\n', '\n$19.99\n', '\n$20.00\n']",19.0
42119-1,Monster Jam Max-D,Technic,2021.0,230.0,/sets/42119-1/76853.jpg/180x180p.jpg,/sets/42119-1/monster-jam-max-d/,"['\n$19.99\n', '\n$24.68\n', '\n$19.99\n', '\n$14.52\n', '\n$19.99\n', '\n$24.68\n', '\n$19.99\n', '\n$14.52\n']",19.8
42134-1,Monster Jam Megalodon,Technic,2022.0,260.0,/sets/42134-1/95727.jpg/180x180p.jpg,/sets/42134-1/monster-jam-megalodon/,"['\n$25.98\n', '\n$19.99\n', '\n$14.52\n ', '\n$25.98\n', '\n$19.99\n', '\n$14.52\n']",20.16
42005-1,Monster Truck,Technic,2013.0,329.0,/sets/42005-1/9119.jpg/180x180p.jpg,/sets/42005-1/monster-truck/,[],0.0
42007-1,Moto Cross Bike,Technic,2013.0,253.0,/sets/42007-1/7591.jpg/180x180p.jpg,/sets/42007-1/moto-cross-bike/,[],0.0
98959-1,Motor,Technic > Expert Builder,1977.0,40.0,/sets/98959-1/12598.jpg/180x180p.jpg,/sets/98959-1/motor/,[],0.0
3003-1,Motorbike,Technic,1999.0,28.0,/sets/3003-1/2829.jpg/180x180p.jpg,/sets/3003-1/motorbike/,[],0.0
1259-1,Motorbike,Technic,1999.0,28.0,/sets/1259-1/1667.jpg/180x180p.jpg,/sets/1259-1/motorbike/,[],0.0
8430-1,Motorbike,Technic,2002.0,315.0,/sets/8430-1/76686.jpg/180x180p.jpg,/sets/8430-1/motorbike/,[],0.0
8287-1,Motor Box,Technic > Supplemental,2006.0,93.0,/sets/8287-1/16844.jpg/180x180p.jpg,/sets/8287-1/motor-box/,[],0.0
8857-2,Motorcycle,Technic > Expert Builder,1980.0,409.0,/sets/8857-2/76718.jpg/180x180p.jpg,/sets/8857-2/motorcycle/,[],0.0
1924-1,Motorcycle,Technic,1983.0,103.0,/sets/1924-1/4446.jpg/180x180p.jpg,/sets/1924-1/motorcycle/,[],0.0
2544-1,Motorcycle,Technic,1998.0,27.0,/sets/2544-1/5333.jpg/180x180p.jpg,/sets/2544-1/motorcycle/,"['\n$10.57\n', '\n$10.57\n']",10.57
42132-1,Motorcycle,Technic,2022.0,163.0,/sets/42132-1/95821.jpg/180x180p.jpg,/sets/42132-1/motorcycle/,"['\n$15.59\n', '\n$12.99\n', '\n$7.25\n', '\n$15.59\n', '\n$12.99\n', '\n$7.25\n']",11.94
8275-1,Motorized Bulldozer,Technic,2007.0,1381.0,/sets/8275-1/8520.jpg/180x180p.jpg,/sets/8275-1/motorized-bulldozer/,[],0.0
8064-1,Motorized Universal Building Set,Technic > Universal Building Set,1990.0,221.0,/sets/8064-1/10794.jpg/180x180p.jpg,/sets/8064-1/motorized-universal-building-set/,[],0.0
5221-1,Motor Pack,Technic > Supplemental,2000.0,55.0,/sets/5221-1/2874.jpg/180x180p.jpg,/sets/5221-1/motor-pack/,[],0.0
8820-1,Mountain Rambler,Technic,1991.0,139.0,/sets/8820-1/5847.jpg/180x180p.jpg,/sets/8820-1/mountain-rambler/,[],0.0
8414-1,Mountain Rambler,Technic,1997.0,244.0,/sets/8414-1/11959.jpg/180x180p.jpg,/sets/8414-1/mountain-rambler/,[],0.0
8226-1,Mud Masher / Desert Stormer,Technic,1998.0,121.0,/sets/8226-1/14153.jpg/180x180p.jpg,/sets/8226-1/mud-masher-desert-stormer/,[],0.0
8825-1,Night Chopper,Technic,1991.0,113.0,/sets/8825-1/8403.jpg/180x180p.jpg,/sets/8825-1/night-chopper/,[],0.0
8412-1,Nighthawk / Sky Wasp,Technic,1995.0,284.0,/sets/8412-1/16698.jpg/180x180p.jpg,/sets/8412-1/nighthawk-sky-wasp/,[],0.0
8210-1,Nitro Bike GTX / GTX 500,Technic,1995.0,86.0,/sets/8210-1/14718.jpg/180x180p.jpg,/sets/8210-1/nitro-bike-gtx-gtx-500/,[],0.0
42064-1,Ocean Explorer,Technic,2017.0,1327.0,/sets/42064-1/3852.jpg/180x180p.jpg,/sets/42064-1/ocean-explorer/,[],0.0
8297-1,Off-Roader,Technic,2008.0,1097.0,/sets/8297-1/8602.jpg/180x180p.jpg,/sets/8297-1/off-roader/,[],0.0
8066-1,Off-Roader,Technic,2011.0,141.0,/sets/8066-1/17119.jpg/180x180p.jpg,/sets/8066-1/off-roader/,[],0.0
42010-1,Off-Road Racer,Technic,2013.0,160.0,/sets/42010-1/3296.jpg/180x180p.jpg,/sets/42010-1/off-road-racer/,[],0.0
8816-1,Off-Road Rambler,Technic,1994.0,185.0,/sets/8816-1/16859.jpg/180x180p.jpg,/sets/8816-1/off-road-rambler/,[],0.0
8273-1,Off Road Truck,Technic,2007.0,805.0,/sets/8273-1/11904.jpg/180x180p.jpg,/sets/8273-1/off-road-truck/,"['\n$133.88\n', '\n$133.88\n']",133.88
8512-1,Onyx,Technic > RoboRiders,2000.0,36.0,/sets/8512-1/1306.jpg/180x180p.jpg,/sets/8512-1/onyx/,[],0.0
C8512-1,Onyx + Power,Technic > RoboRiders,2000.0,0.0,/sets/c8512-1/11463.jpg/180x180p.jpg,/sets/C8512-1/onyx-power/,[],0.0
8000-1,Pit Droid,Technic > Star Wars,2000.0,223.0,/sets/8000-1/76758.jpg/180x180p.jpg,/sets/8000-1/pit-droid/,[],0.0
8438-1,Pneumatic Crane Truck,Technic,2003.0,846.0,/sets/8438-1/9192.jpg/180x180p.jpg,/sets/8438-1/pneumatic-crane-truck/,"['\n$395.69\n', '\n$395.69\n']",395.69
8460-1,Pneumatic Crane Truck / Mobile Crane,Technic,1995.0,863.0,/sets/8460-1/10473.jpg/180x180p.jpg,/sets/8460-1/pneumatic-crane-truck-mobile-crane/,[],0.0
8464-1,Pneumatic Front End Loader,Technic,2001.0,583.0,/sets/8464-1/76751.jpg/180x180p.jpg,/sets/8464-1/pneumatic-front-end-loader/,"['\n$395.69\n', '\n$395.69\n']",395.69
8459-1,Pneumatic Front-End Loader,Technic,1997.0,596.0,/sets/8459-1/11960.jpg/180x180p.jpg,/sets/8459-1/pneumatic-front-end-loader/,[],0.0
8443-1,Pneumatic Log Loader / Pneumatic Logger,Technic,1996.0,335.0,/sets/8443-1/811.jpg/180x180p.jpg,/sets/8443-1/pneumatic-log-loader-pneumatic-logger/,[],0.0
5218-1,Pneumatic Pack,Technic > Supplemental,2000.0,152.0,/sets/5218-1/76766.jpg/180x180p.jpg,/sets/5218-1/pneumatic-pack/,[],0.0
8640-1,Polar Copter,Technic,1986.0,242.0,/sets/8640-1/2064.jpg/180x180p.jpg,/sets/8640-1/polar-copter/,[],0.0
42047-1,Police Interceptor,Technic,2016.0,185.0,/sets/42047-1/13263.jpg/180x180p.jpg,/sets/42047-1/police-interceptor/,[],0.0
42091-1,Police Pursuit,Technic,2019.0,120.0,/sets/42091-1/10705.jpg/180x180p.jpg,/sets/42091-1/police-pursuit/,"['\n$29.99\n', '\n$25.20\n', '\n$29.99\n', '\n$25.20\n']",27.6
42056-1,Porsche 911 GT3 RS,Technic,2016.0,2704.0,/sets/42056-1/3156.jpg/180x180p.jpg,/sets/42056-1/porsche-911-gt3-rs/,"['\n$743.31\n', '\n$738.66\n ', '\n$743.31\n', '\n$738.66\n']",740.98
8514-1,Power,Technic > RoboRiders,2000.0,31.0,/sets/8514-1/5551.jpg/180x180p.jpg,/sets/8514-1/power/,[],0.0
1291-1,Power Bike,Technic > RoboRiders,2000.0,32.0,/sets/1291-1/8634.jpg/180x180p.jpg,/sets/1291-1/power-bike/,[],0.0
42089-1,Power Boat,Technic,2019.0,174.0,/sets/42089-1/10696.jpg/180x180p.jpg,/sets/42089-1/power-boat/,"['\n$35.00\n', '\n$35.00\n']",35.0
960-1,Power Pack,Technic > Expert Builder,1978.0,22.0,/sets/960-1/14911.jpg/180x180p.jpg,/sets/960-1/power-pack/,[],0.0
8735-1,Power Pack Motor Set,Technic > Supplemental,1998.0,60.0,/sets/8735-1/287.jpg/180x180p.jpg,/sets/8735-1/power-pack-motor-set/,[],0.0
8457-1,Power Puller,Technic,2000.0,980.0,/sets/8457-1/76759.jpg/180x180p.jpg,/sets/8457-1/power-puller/,"['\n$666.19\n', '\n$574.20\n', '\n$666.19\n', '\n$574.20\n']",620.2
8848-1,Power Truck,Technic > Expert Builder,1981.0,398.0,/sets/8848-1/12413.jpg/180x180p.jpg,/sets/8848-1/power-truck/,[],0.0
1258-1,Propellor Buggy,Technic,1999.0,29.0,/sets/1258-1/9097.jpg/180x180p.jpg,/sets/1258-1/propellor-buggy/,[],0.0
8855-1,Prop Plane,Technic,1988.0,572.0,/sets/8855-1/12419.jpg/180x180p.jpg,/sets/8855-1/prop-plane/,[],0.0
8282-1,Quad Bike,Technic,2006.0,200.0,/sets/8282-1/16871.jpg/180x180p.jpg,/sets/8282-1/quad-bike/,[],0.0
8262-1,Quad Bike,Technic,2009.0,308.0,/sets/8262-1/55920.jpg/180x180p.jpg,/sets/8262-1/quad-bike/,[],0.0
9392-1,Quad Bike,Technic,2012.0,199.0,/sets/9392-1/47164.jpg/180x180p.jpg,/sets/9392-1/quad-bike/,"['\n$38.68\n', '\n$38.68\n']",38.68
42034-1,Quad Bike,Technic,2015.0,148.0,/sets/42034-1/13372.jpg/180x180p.jpg,/sets/42034-1/quad-bike/,[],0.0
8009-1,R2-D2,Technic > Star Wars,2002.0,239.0,/sets/8009-1/76685.jpg/180x180p.jpg,/sets/8009-1/r2-d2/,[],0.0
65081-1,R2-D2 / C-3PO Droid Collectors Set,Technic > Star Wars,2002.0,1.0,/sets/65081-1/2845.jpg/180x180p.jpg,/sets/65081-1/r2-d2-c-3po-droid-collectors-set/,[],0.0
42011-1,Race Car,Technic,2013.0,158.0,/sets/42011-1/1830.jpg/180x180p.jpg,/sets/42011-1/race-car/,"['\n$49.54\n', '\n$49.54\n']",49.54
42048-1,Race Kart,Technic,2016.0,345.0,/sets/42048-1/5455.jpg/180x180p.jpg,/sets/42048-1/race-kart/,[],0.0
8041-1,Race Truck,Technic,2010.0,608.0,/sets/8041-1/16357.jpg/180x180p.jpg,/sets/8041-1/race-truck/,"['\n$199.99\n', '\n$199.99\n']",199.99
42041-1,Race Truck,Technic,2015.0,608.0,/sets/42041-1/2152.jpg/180x180p.jpg,/sets/42041-1/race-truck/,"['\n$140.61\n', '\n$140.61\n']",140.61
42104-1,Race Truck,Technic,2020.0,227.0,/sets/42104-1/17914.jpg/180x180p.jpg,/sets/42104-1/race-truck/,"['\n$32.40\n', '\n$32.00\n', '\n$19.78\n', '\n$32.40\n', '\n$32.00\n', '\n$19.78\n']",28.06
42074-1,Racing Yacht,Technic,2018.0,331.0,/sets/42074-1/4029.jpg/180x180p.jpg,/sets/42074-1/racing-yacht/,"['\n$119.99\n', '\n$65.45\n', '\n$119.99\n', '\n$65.45\n']",92.72
42077-1,Rally Car,Technic,2018.0,1005.0,/sets/42077-1/16263.jpg/180x180p.jpg,/sets/42077-1/rally-car/,"['\n$149.95\n', '\n$117.24\n', '\n$108.10\n', '\n$149.95\n', '\n$117.24\n', '\n$108.10\n']",125.1
8850-1,Rally Support Truck,Technic,1990.0,360.0,/sets/8850-1/368.jpg/180x180p.jpg,/sets/8850-1/rally-support-truck/,[],0.0
8261-1,Rally Truck,Technic,2009.0,198.0,/sets/8261-1/8647.jpg/180x180p.jpg,/sets/8261-1/rally-truck/,[],0.0
42065-1,RC Tracked Racer,Technic,2017.0,370.0,/sets/42065-1/31053.jpg/180x180p.jpg,/sets/42065-1/rc-tracked-racer/,[],0.0
852-1,Reconnaisance Helicopter,Technic > Expert Builder,1977.0,364.0,/sets/852-1/5688.jpg/180x180p.jpg,/sets/852-1/reconnaisance-helicopter/,[],0.0
42033-1,Record Breaker,Technic,2015.0,125.0,/sets/42033-1/494.jpg/180x180p.jpg,/sets/42033-1/record-breaker/,"['\n$31.76\n', '\n$31.76\n']",31.76
42095-1,Remote-Controlled Stunt Racer,Technic,2019.0,324.0,/sets/42095-1/10695.jpg/180x180p.jpg,/sets/42095-1/remote-controlled-stunt-racer/,"['\n$126.49\n', '\n$89.24\n', '\n$126.49\n', '\n$89.24\n']",107.86
42030-1,Remote-Controlled Volvo L350F Wheel Loader,Technic,2014.0,1636.0,/sets/42030-1/14972.jpg/180x180p.jpg,/sets/42030-1/remote-controlled-volvo-l350f-wheel-loader/,"['\n$346.60\n', '\n$346.60\n']",346.6
8255-1,Rescue Bike,Technic,1999.0,193.0,/sets/8255-1/16873.jpg/180x180p.jpg,/sets/8255-1/rescue-bike/,[],0.0
8068-1,Rescue Helicopter,Technic,2011.0,408.0,/sets/8068-1/11889.jpg/180x180p.jpg,/sets/8068-1/rescue-helicopter/,[],0.0
42092-1,Rescue Helicopter,Technic,2019.0,325.0,/sets/42092-1/16170.jpg/180x180p.jpg,/sets/42092-1/rescue-helicopter/,"['\n$44.95\n', '\n$42.00\n', '\n$44.95\n', '\n$42.00\n']",43.48
8454-1,Rescue Truck,Technic,2003.0,634.0,/sets/8454-1/76679.jpg/180x180p.jpg,/sets/8454-1/rescue-truck/,[],0.0
8247-1,Road Rebel / Buggy Racer,Technic,1999.0,44.0,/sets/8247-1/8316.jpg/180x180p.jpg,/sets/8247-1/road-rebel-buggy-racer/,[],0.0
8832-1,Roadster,Technic,1988.0,86.0,/sets/8832-1/14795.jpg/180x180p.jpg,/sets/8832-1/roadster/,"['\n$60.00\n', '\n$60.00\n']",60.0
42060-1,Roadwork Crew,Technic,2017.0,365.0,/sets/42060-1/28924.jpg/180x180p.jpg,/sets/42060-1/roadwork-crew/,"['\n$35.00\n', '\n$35.00\n']",35.0
ROBORIDER-1,RoboRider Dummy Set,Technic > RoboRiders,1999.0,128.0,/sets/roborider-1/94097.jpg/180x180p.jpg,/sets/ROBORIDER-1/roborider-dummy-set/,[],0.0
8515-1,RoboRider Wheels,Technic > RoboRiders,2000.0,0.0,/sets/8515-1/15545.jpg/180x180p.jpg,/sets/8515-1/roborider-wheels/,[],0.0
8852-1,Robot,Technic,1987.0,327.0,/sets/8852-1/13186.jpg/180x180p.jpg,/sets/8852-1/robot/,[],0.0
C8500-1,Robotops (8500 + 8501 + 8502 + 8503),Technic > Throwbot Slizer,1999.0,96.0,/sets/c8500-1/9588.jpg/180x180p.jpg,/sets/C8500-1/robotops-8500-8501-8502-8503/,[],0.0
8245-1,Robot's Revenge,Technic > Competition,1998.0,223.0,/sets/8245-1/17442.jpg/180x180p.jpg,/sets/8245-1/robots-revenge/,[],0.0
8270-1,Rough Terrain Crane,Technic,2007.0,106.0,/sets/8270-1/8318.jpg/180x180p.jpg,/sets/8270-1/rough-terrain-crane/,[],0.0
42082-1,Rough Terrain Crane,Technic,2018.0,4056.0,/sets/42082-1/10254.jpg/180x180p.jpg,/sets/42082-1/rough-terrain-crane/,"['\n$529.99\n', '\n$244.61\n', '\n$257.83\n', '\n$529.99\n', '\n$244.61\n', '\n$257.83\n']",344.14
8203-1,Rover Discovery,Technic,1998.0,37.0,/sets/8203-1/8304.jpg/180x180p.jpg,/sets/8203-1/rover-discovery/,[],0.0
8268-1,Scorpion Attack,Technic > Competition,1999.0,79.0,/sets/8268-1/27.jpg/180x180p.jpg,/sets/8268-1/scorpion-attack/,[],0.0
8503-1,Scuba / Sub Slizer,Technic > Throwbot Slizer,1999.0,39.0,/sets/8503-1/3009.jpg/180x180p.jpg,/sets/8503-1/scuba-sub-slizer/,[],0.0
8250-1,Search Sub [No CD],Technic,1997.0,378.0,/sets/8250-1/2948.jpg/180x180p.jpg,/sets/8250-1/search-sub-no-cd/,[],0.0
8299-1,Search Sub [with CD],Technic,1997.0,379.0,/sets/8299-1/771.jpg/180x180p.jpg,/sets/8299-1/search-sub-with-cd/,[],0.0
42008-1,Service Truck,Technic,2013.0,1276.0,/sets/42008-1/8801.jpg/180x180p.jpg,/sets/42008-1/service-truck/,[],0.0
8458-1,Silver Champion,Technic,2000.0,1433.0,/sets/8458-1/76757.jpg/180x180p.jpg,/sets/8458-1/silver-champion/,[],0.0
1061-1,Single Disk Pack,Technic > Throwbot Slizer,2000.0,0.0,/sets/1061-1/3773.jpg/180x180p.jpg,/sets/1061-1/single-disk-pack/,[],0.0
8501-1,Ski / Ice Slizer,Technic > Throwbot Slizer,1999.0,34.0,/sets/8501-1/3028.jpg/180x180p.jpg,/sets/8501-1/ski-ice-slizer/,[],0.0
954-1,Sky Copter,Technic > Expert Builder,1978.0,364.0,/sets/954-1/12485.jpg/180x180p.jpg,/sets/954-1/sky-copter/,[],0.0
8204-1,Sky Flyer I,Technic,1998.0,41.0,/sets/8204-1/8305.jpg/180x180p.jpg,/sets/8204-1/sky-flyer-i/,[],0.0
8836-1,Sky Ranger,Technic,1993.0,273.0,/sets/8836-1/10001.jpg/180x180p.jpg,/sets/8836-1/sky-ranger/,"['\n$137.85\n', '\n$137.85\n']",137.85
8238-1,Slammer Dragsters / Dueling Dragsters,Technic > Speed Slammers,2000.0,202.0,/sets/8238-1/76767.jpg/180x180p.jpg,/sets/8238-1/slammer-dragsters-dueling-dragsters/,[],0.0
8237-1,Slammer Racer / Formula Force,Technic > Speed Slammers,2000.0,112.0,/sets/8237-1/76768.jpg/180x180p.jpg,/sets/8237-1/slammer-racer-formula-force/,[],0.0
8240-1,Slammer Stunt Bike,Technic > Speed Slammers,2001.0,153.0,/sets/8240-1/76750.jpg/180x180p.jpg,/sets/8240-1/slammer-stunt-bike/,[],0.0
8242-1,Slammer Turbo,Technic > Speed Slammers,2001.0,252.0,/sets/8242-1/76749.jpg/180x180p.jpg,/sets/8242-1/slammer-turbo/,"['\n$59.50\n', '\n$59.50\n']",59.5
8263-1,Snow Groomer,Technic,2009.0,590.0,/sets/8263-1/12505.jpg/180x180p.jpg,/sets/8263-1/snow-groomer/,[],0.0
8272-1,Snowmobile,Technic,2007.0,333.0,/sets/8272-1/54870.jpg/180x180p.jpg,/sets/8272-1/snowmobile/,[],0.0
42021-1,Snowmobile,Technic,2014.0,186.0,/sets/42021-1/8751.jpg/180x180p.jpg,/sets/42021-1/snowmobile/,[],0.0
8251-1,Sonic Cycle,Technic,1999.0,89.0,/sets/8251-1/6813.jpg/180x180p.jpg,/sets/8251-1/sonic-cycle/,[],0.0
8480-1,Space Shuttle,Technic,1996.0,1366.0,/sets/8480-1/7723.jpg/180x180p.jpg,/sets/8480-1/space-shuttle/,"['\n$547.07\n', '\n$547.07\n']",547.07
8522-1,Spark,Technic > Throwbot Slizer,2000.0,35.0,/sets/8522-1/7869.jpg/180x180p.jpg,/sets/8522-1/spark/,[],0.0
5206-1,Speed Computer,Technic > Supplemental,2000.0,19.0,/sets/5206-1/1140.jpg/180x180p.jpg,/sets/5206-1/speed-computer/,[],0.0
9637-1,Speed Computer Add-on,Technic > Supplemental,2000.0,2.0,/sets/9637-1/59254.jpg/180x180p.jpg,/sets/9637-1/speed-computer-add-on/,[],0.0
8815-1,Speedway Bandit,Technic,1991.0,78.0,/sets/8815-1/12391.jpg/180x180p.jpg,/sets/8815-1/speedway-bandit/,[],0.0
3038-1,Spider Slayer,Technic > Competition,1998.0,368.0,/sets/3038-1/11704.jpg/180x180p.jpg,/sets/3038-1/spider-slayer/,[],0.0
8266-1,Spyder Slayer,Technic > Competition,1998.0,368.0,/sets/8266-1/7361.jpg/180x180p.jpg,/sets/8266-1/spyder-slayer/,[],0.0
8213-1,Spy Runner,Technic,1998.0,93.0,/sets/8213-1/17429.jpg/180x180p.jpg,/sets/8213-1/spy-runner/,[],0.0
8008-1,Stormtrooper,Technic > Star Wars,2001.0,361.0,/sets/8008-1/76748.jpg/180x180p.jpg,/sets/8008-1/stormtrooper/,"['\n$90.00\n', '\n$90.00\n']",90.0
8420-1,Street Bike,Technic,2005.0,506.0,/sets/8420-1/73996.jpg/180x180p.jpg,/sets/8420-1/street-bike/,[],0.0
8857-1,Street Chopper / Trike,Technic,1993.0,378.0,/sets/8857-1/6745.jpg/180x180p.jpg,/sets/8857-1/street-chopper-trike/,[],0.0
42036-1,Street Motorcycle,Technic,2015.0,375.0,/sets/42036-1/11316.jpg/180x180p.jpg,/sets/42036-1/street-motorcycle/,"['\n$121.09\n', '\n$121.09\n']",121.09
42058-1,Stunt Bike,Technic,2017.0,140.0,/sets/42058-1/28863.jpg/180x180p.jpg,/sets/42058-1/stunt-bike/,"['\n$64.80\n', '\n$64.80\n']",64.8
42059-1,Stunt Truck,Technic,2017.0,142.0,/sets/42059-1/30847.jpg/180x180p.jpg,/sets/42059-1/stunt-truck/,"['\n$23.99\n', '\n$23.99\n']",23.99
5220-1,Styling Pack,Technic > Supplemental,2000.0,221.0,/sets/5220-1/6980.jpg/180x180p.jpg,/sets/5220-1/styling-pack/,[],0.0
8012-1,Super Battle Droid,Technic > Star Wars,2002.0,378.0,/sets/8012-1/76684.jpg/180x180p.jpg,/sets/8012-1/super-battle-droid/,[],0.0
8070-1,Supercar,Technic,2011.0,1281.0,/sets/8070-1/49377.jpg/180x180p.jpg,/sets/8070-1/supercar/,"['\n$237.02\n', '\n$237.02\n']",237.02
8432-1,Supersonic Car,Technic,1998.0,471.0,/sets/8432-1/16902.jpg/180x180p.jpg,/sets/8432-1/supersonic-car/,[],0.0
8448-1,Super Street Sensation,Technic,1999.0,1406.0,/sets/8448-1/12173.jpg/180x180p.jpg,/sets/8448-1/super-street-sensation/,[],0.0
8508-1,Supplementary Disks,Technic > Throwbot Slizer,1999.0,0.0,/sets/8508-1/16618.jpg/180x180p.jpg,/sets/8508-1/supplementary-disks/,[],0.0
871-1,Supplementary Set,Technic > Expert Builder,1977.0,78.0,/sets/871-1/8385.jpg/180x180p.jpg,/sets/871-1/supplementary-set/,[],0.0
872-1,Supplementary Set,Technic > Expert Builder,1978.0,77.0,/sets/872-1/6754.jpg/180x180p.jpg,/sets/872-1/supplementary-set/,[],0.0
877-1,Supplementary Set,Technic > Expert Builder,1979.0,30.0,/sets/877-1/9260.jpg/180x180p.jpg,/sets/877-1/supplementary-set/,[],0.0
876-1,Supplementary Set,Technic > Expert Builder,1979.0,38.0,/sets/876-1/8389.jpg/180x180p.jpg,/sets/876-1/supplementary-set/,[],0.0
875-1,Supplementary Set,Technic > Expert Builder,1979.0,38.0,/sets/875-1/8388.jpg/180x180p.jpg,/sets/875-1/supplementary-set/,[],0.0
879-1,Supplementary Set,Technic > Expert Builder,1979.0,87.0,/sets/879-1/9550.jpg/180x180p.jpg,/sets/879-1/supplementary-set/,[],0.0
874-1,Supplementary Set,Technic > Expert Builder,1979.0,38.0,/sets/874-1/8382.jpg/180x180p.jpg,/sets/874-1/supplementary-set/,[],0.0
